HSA-MIR-149;COLORECTAL NEOPLASMS
HSA-MIR-92B;CARCINOMA, SQUAMOUS CELL
HSA-MIR-181A;MYELODYSPLASTIC SYNDROMES
HSA-MIR-143;PITUITARY ADENOMAS
HSA-MIR-130B;CARCINOMA, SQUAMOUS CELL
HSA-MIR-182;PRE-ECLAMPSIA
HSA-MIR-146A;CARCINOMA, SQUAMOUS CELL
HSA-MIR-492;COLORECTAL NEOPLASMS
HSA-MIR-17;LEUKEMIA
HSA-MIR-302C;CARCINOMA, RENAL CELL
HSA-MIR-126;MUSCLE ATROPHY
HSA-MIR-15B;ALZHEIMER DISEASE
HSA-MIR-33;PSORIASIS
HSA-MIR-133A;EARLY-STAGE BREAST CARCINOMA
HSA-MIR-625;METABOLIC SYNDROME
HSA-MIR-199A;OSTEOSARCOMA
HSA-MIR-320A;OSTEOSARCOMA
HSA-MIR-210;BLADDER NEOPLASMS
HSA-MIR-221;OBESITY
HSA-MIR-146A;OSTEOARTHRITIS
HSA-MIR-19B;ACUTE MYOCARDIAL INFARCTION
HSA-MIR-467A;CEREBRAL MALARIA
HSA-MIR-96;FATTY LIVER, NON-ALCOHOLIC
HSA-MIR-17;LYMPHOMA, LARGE-CELL, ANAPLASTIC
HSA-MIR-125B;LEUKEMIA, LYMPHOBLASTIC
HSA-MIR-194;ISCHEMIA-REPERFUSION INJURY
HSA-MIR-99B;CHRONIC FATIGUE SYNDROME
HSA-MIR-4454;FAMILIAL MEDITERRANEAN FEVER
HSA-MIR-146A;SKIN NEOPLASMS
HSA-MIR-150;STROKE, ISCHEMIC
HSA-MIR-181A;NEUROINFLAMMATION
HSA-MIR-181A;CARCINOMA, CERVICAL
HSA-MIR-9;LEUKEMIA
HSA-MIR-93;CARCINOMA, GASTRIC
HSA-MIR-184;RETINAL NEOVASCULARIZATION
HSA-MIR-146A;CARCINOMA, BASAL CELL
HSA-MIR-200A;CARCINOMA, RENAL CELL
HSA-MIR-519B;VULVAR SQUAMOUS CELL CARCINOMA
HSA-MIR-126;ALLERGY
HSA-MIR-106B;PROSTATE NEOPLASMS
HSA-MIR-216A;PANCREATIC NEOPLASMS
HSA-MIR-130A;NARCOLEPSY
HSA-MIR-132;WOUNDS AND INJURIES
HSA-MIR-15A;COLORECTAL ADENOMA
HSA-MIR-24;HEPATITIS B VIRUS INFECTION
HSA-MIR-146A;INFECTION
HSA-MIR-128;CEREBRAL ISCHEMIA
HSA-MIR-17;CARCINOMA, COLON
HSA-MIR-196A;CARCINOMA, RENAL CELL, CLEAR-CELL
HSA-MIR-135A;CARDIAC FIBROSIS
HSA-MIR-302;PITUITARY NEOPLASMS
HSA-MIR-193B;LEUKEMIA, MYELOID, ACUTE
HSA-MIR-146A;HUNTINGTON DISEASE
HSA-MIR-328;HYPERTENSION
HSA-MIR-101;LEUKEMIA, LYMPHOBLASTIC, ACUTE
HSA-MIR-128;NEOPLASMS
HSA-MIR-19A;GASTROINTESTINAL STROMAL TUMOR
HSA-MIR-99A;CARCINOMA, OVARIAN
HSA-MIR-519;CARCINOMA, NASOPHARYNGEAL
HSA-MIR-199A;CARCINOMA, LUNG
HSA-MIR-181D;CARCINOMA, PANCREATIC
HSA-MIR-205;RHEUMATIC HEART DISEASES
HSA-MIR-27A;PERI-IMPLANTITIS
HSA-MIR-29A;SPINAL CORD INJURIES
HSA-MIR-367;GASTRIC NEOPLASMS
HSA-MIR-326;BRAIN NEOPLASMS
HSA-MIR-155;RAPIDLY PROGRESSIVE GLOMERULONEPHRITIS
HSA-MIR-198;GLIOBLASTOMA
HSA-MIR-107;CARCINOMA, RENAL CELL, CLEAR-CELL
HSA-MIR-106A;ADENOCARCINOMA, GASTRIC
HSA-MIR-103;CARCINOMA, HEPATOCELLULAR
HSA-MIR-20B;TUBERCULOSIS
HSA-MIR-520A;HEART FAILURE
HSA-LET-7G;LYMPHOMA, PRIMARY EFFUSION
HSA-MIR-181A;LUNG NEOPLASMS
HSA-MIR-19;NEURODEGENERATIVE DISEASES
HSA-MIR-885;HEPATOBLASTOMA
HSA-MIR-484;AUTISTIC DISORDER
HSA-MIR-93;AUTISTIC DISORDER
HSA-LET-7C;CARCINOMA, HEPATOCELLULAR, HBV-RELATED
HSA-MIR-214;HEPATOBLASTOMA
HSA-MIR-145;IRRITABLE BOWEL SYNDROME
HSA-MIR-29C;SALIVARY GLAND NEOPLASMS
HSA-MIR-376C;MUSCULAR DYSTROPHY
HSA-MIR-497;SCHIZOPHRENIA
HSA-MIR-935;BLADDER NEOPLASMS
HSA-MIR-21;NUT MIDLINE CARCINOMA
HSA-MIR-636;COLON NEOPLASMS
HSA-MIR-196A;LEIOMYOSARCOMA
HSA-MIR-92A;HEMATOLOGIC NEOPLASMS
HSA-MIR-1;DISTAL MYOPATHY
HSA-MIR-26A;CARCINOMA, SQUAMOUS CELL
HSA-MIR-760;CARCINOMA, NON-SMALL-CELL LUNG
HSA-MIR-17;ARTHRITIS, RHEUMATOID
HSA-MIR-431;COLORECTAL NEOPLASMS
HSA-MIR-411;CARCINOMA, NON-SMALL-CELL LUNG
HSA-MIR-92;BRAIN NEOPLASMS
HSA-LET-7A;POLYCYTHEMIA VERA
HSA-MIR-126;HEART FAILURE
HSA-MIR-26B;ALZHEIMER DISEASE
HSA-MIR-223;MULTIPLE SCLEROSIS
HSA-MIR-223;LEUKEMIA, MYELOID, ACUTE
HSA-MIR-301B;ACUTE LUNG INJURY
HSA-MIR-17;KIDNEY NEOPLASMS
HSA-MIR-21;GASTRIC NEOPLASMS
HSA-MIR-9;MELANOMA
HSA-MIR-105;BREAST NEOPLASMS
HSA-MIR-6075;CARCINOMA, BILIARY TRACT
HSA-LET-7G;OSTEOPOROSIS
HSA-MIR-157;HYPERTENSION
HSA-MIR-221;LUPUS NEPHRITIS
HSA-MIR-30C;FATTY LIVER, NON-ALCOHOLIC
HSA-MIR-21;DIABETIC RETINOPATHY
HSA-MIR-30A;LUPUS VULGARIS
HSA-MIR-150;HYPERTENSION
HSA-MIR-122;LEUKEMIA, MYELOID, ACUTE
HSA-MIR-181C;MYELODYSPLASTIC SYNDROMES
HSA-MIR-34A;ESOPHAGEAL NEOPLASMS
HSA-MIR-137;GASTRIC NEOPLASMS
HSA-MIR-137;LUNG NEOPLASMS
HSA-MIR-499A;TUBERCULOSIS, PULMONARY
HSA-MIR-502;OVARIAN NEOPLASMS
HSA-MIR-101;CARCINOMA, ESOPHAGEAL
HSA-MIR-322;CARCINOMA, BREAST
HSA-LET-7B;GLIOMA
HSA-MIR-122;LIPID METABOLISM DISORDER
HSA-MIR-181B;COLON NEOPLASMS
HSA-LET-7F;RETINOBLASTOMA
HSA-MIR-146B;CARCINOMA, RENAL CELL
HSA-MIR-29B;UTERINE LEIOMYOMA
HSA-MIR-93;INFLAMMATION
HSA-MIR-152;CARCINOMA, LARYNGEAL
HSA-MIR-15B;ACUTE CORONARY SYNDROME
HSA-MIR-138;NERVOUS SYSTEM DISEASES
HSA-MIR-124;NERVOUS SYSTEM DISEASES
HSA-MIR-210;LUNG DISEASE
HSA-MIR-199B;CARCINOMA, COLON
HSA-MIR-29A;BLADDER NEOPLASMS
HSA-MIR-34;CARCINOMA, PANCREATIC
HSA-MIR-217;PANCREATIC NEOPLASMS
HSA-MIR-509;NEOPLASMS
HSA-MIR-320A;GRANULOSA CELL TUMOR
HSA-MIR-709;CARCINOMA, HEPATOCELLULAR
HSA-MIR-135B;MYXOID LIPOSARCOMA
HSA-MIR-223;CARCINOMA, BREAST, TRIPLE NEGATIVE
HSA-LET-7F;CEREBRAL ISCHEMIA
HSA-MIR-216A;CARCINOMA, COLON
HSA-MIR-324;OSTEOARTHRITIS
HSA-MIR-340;SQUAMOUS CELL CARCINOMA
HSA-MIR-145;NASOPHARYNGEAL NEOPLASMS
HSA-MIR-1343;LUNG FIBROSIS
HSA-MIR-122A;PRIMARY BILIARY CIRRHOSIS
HSA-MIR-29C;LEUKEMIA-LYMPHOMA, PRECURSOR T-CELL LYMPHOBLASTIC
HSA-MIR-29C;MYOTONIC MUSCULAR DYSTROPHY
HSA-MIR-498;CARCINOMA, HEPATOCELLULAR
HSA-MIR-200;INFLAMMATORY BOWEL DISEASES
HSA-MIR-31;IMMUNE SYSTEM DISEASE
HSA-MIR-512;LYMPHOMA, LARGE B-CELL
HSA-MIR-622;OVARIAN NEOPLASMS
HSA-MIR-1276;CARCINOMA, LARYNGEAL
HSA-MIR-33;SQUAMOUS CELL CARCINOMA
HSA-MIR-539;MEDULLOBLASTOMA
HSA-MIR-378;LYMPHOMA, LARGE B-CELL, DIFFUSE
HSA-MIR-203;PLEURAL MESOTHELIOMA
HSA-MIR-527;GLIOMA
HSA-MIR-320E;RHINOSINUSITIS
HSA-MIR-29B;MUSCULAR DYSTROPHY, DUCHENNE
HSA-LET-7A;CARCINOMA, ADRENOCORTICAL
HSA-MIR-19A;HODGKIN DISEASE
HSA-MIR-92A;CARCINOMA, SQUAMOUS CELL
HSA-MIR-103B;ENDOMETRIAL NEOPLASMS
HSA-MIR-195;COLORECTAL NEOPLASMS
HSA-MIR-7;NEURILEMMOMA
HSA-MIR-10A;MYELOPROLIFERATIVE DISORDERS
HSA-MIR-199;COLORECTAL NEOPLASMS
HSA-MIR-101;CARCINOMA, RENAL CELL
HSA-MIR-338;COLORECTAL NEOPLASMS
HSA-MIR-22;CARCINOMA, NON-SMALL-CELL LUNG
HSA-MIR-148;CARCINOMA, SQUAMOUS CELL
HSA-MIR-194;ISCHEMIC DISEASES
HSA-MIR-342;SEPSIS
HSA-MIR-297;SEPSIS
HSA-MIR-9;NEOPLASMS
HSA-MIR-22;CARCINOMA, UROTHELIAL, UPPER TRACT
HSA-MIR-142;ISCHEMIC HEART DISEASE
HSA-MIR-146A;LUPUS NEPHRITIS
HSA-MIR-365A;GRAFT-VERSUS-HOST DISEASE
HSA-MIR-209;FATTY LIVER, NON-ALCOHOLIC
HSA-MIR-3135B;LUPUS NEPHRITIS
HSA-MIR-17;LEUKEMIA, B-CELL
HSA-MIR-21;LYMPHOMA
